counter	temp	goal	relay	energy
12	784	298	0	0
12	784	298	0	0
12	784	298	0	0
12	784	298	0	0
12	784	298	0	0
12	784	298	0	0
12	784	298	0	0
12	784	298	0	0
12	784	298	0	0
12	784	298	0	0
12	784	298	0	0
12	784	298	0	0
12	784	298	0	0
12	784	298	0	0
12	784	298	0	0
12	784	298	0	0
12	784	298	0	0
12	784	298	0	0
12	784	298	0	0
12	784	298	0	0
12	784	298	0	0
12	784	298	0	0
12	784	298	0	0
12	784	298	0	0
12	784	298	0	0
12	784	298	0	0
12	784	298	0	0
12	784	298	0	0
12	784	298	0	0
12	784	298	0	0
12	784	298	0	0
12	784	298	0	0
12	784	298	0	0
13	784	298	0	0
13	784	298	0	0
13	784	298	0	0
13	784	298	0	0
13	784	298	0	0
13	784	298	0	0
13	784	298	0	0
13	784	298	0	0
13	784	298	0	0
13	784	298	0	0
13	784	298	0	0
13	784	298	0	0
13	784	298	0	0
13	784	298	0	0
13	784	298	0	0
13	784	298	0	0
13	784	298	0	0
13	784	298	0	0
13	784	298	0	0
13	784	298	0	0
13	784	298	0	0
13	784	298	0	0
13	784	298	0	0
13	784	298	0	0
13	784	298	0	0
13	784	298	0	0
13	784	298	0	0
13	784	298	0	0
13	784	298	0	0
13	784	298	0	0
13	784	298	0	0
14	784	298	0	0
14	784	298	0	0
14	784	298	0	0
14	784	298	0	0
14	784	298	0	0
14	784	298	0	0
14	784	298	0	0
14	784	298	0	0
14	784	298	0	0
14	784	298	0	0
14	784	298	0	0
14	784	298	0	0
14	784	298	0	0
14	784	298	0	0
14	784	298	0	0
14	784	298	0	0
14	784	298	0	0
14	784	298	0	0
14	784	298	0	0
14	784	298	0	0
14	784	298	0	0
14	784	298	0	0
14	784	298	0	0
14	784	298	0	0
14	784	298	0	0
14	784	298	0	0
14	784	298	0	0
14	784	298	0	0
14	784	298	0	0
14	784	298	0	0
14	305	298	0	0
15	305	298	0	0
15	305	298	0	0
15	305	298	0	0
15	305	298	0	0
15	305	298	0	0
15	305	298	0	0
15	305	298	0	0
15	305	298	0	0
15	305	298	0	0
15	305	298	0	0
15	305	298	0	0
15	305	298	0	0
15	305	298	0	0
15	305	298	0	0
15	305	298	0	0
15	305	298	0	0
15	305	298	0	0
15	305	298	0	0
15	305	298	0	0
15	305	298	0	0
15	305	298	0	0
15	305	298	0	0
15	305	298	0	0
15	305	298	0	0
15	305	298	0	0
15	305	298	0	0
15	305	298	0	0
15	305	298	0	0
15	305	298	0	0
15	305	298	0	0
15	996	298	0	0
16	996	298	0	0
16	996	298	0	0
16	996	298	0	0
16	996	298	0	0
16	996	298	0	0
16	996	298	0	0
16	996	298	0	0
16	996	298	0	0
16	996	298	0	0
16	996	298	0	0
16	996	298	0	0
16	996	298	0	0
16	996	298	0	0
16	996	298	0	0
16	996	298	0	0
16	996	298	0	0
16	996	298	0	0
16	996	298	0	0
16	996	298	0	0
16	996	298	0	0
16	996	298	0	0
16	996	298	0	0
16	996	298	0	0
16	996	298	0	0
16	996	298	0	0
16	996	298	0	0
16	996	298	0	0
16	996	298	0	0
16	996	298	0	0
16	996	298	0	0
16	1000	298	0	0
17	1000	298	0	0
17	1000	298	0	0
17	1000	298	0	0
17	1000	298	0	0
17	1000	298	0	0
17	1000	298	0	0
17	1000	298	0	0
17	1000	298	0	0
17	1000	298	0	0
17	1000	298	0	0
17	1000	298	0	0
17	1000	298	0	0
17	1000	298	0	0
17	1000	298	0	0
17	1000	298	0	0
17	1000	298	0	0
17	1000	298	0	0
17	1000	298	0	0
17	1000	298	0	0
17	1000	298	0	0
17	1000	298	0	0
17	1000	298	0	0
17	1000	298	0	0
17	1000	298	0	0
17	1000	298	0	0
17	1000	298	0	0
17	1000	298	0	0
17	1000	298	0	0
17	1000	298	0	0
17	1000	298	0	0
17	1000	298	0	0
18	1000	298	0	0
18	1000	298	0	0
18	1000	298	0	0
18	1000	298	0	0
18	1000	298	0	0
18	1000	298	0	0
18	1000	298	0	0
18	1000	298	0	0
18	1000	298	0	0
18	1000	298	0	0
18	1000	298	0	0
18	1000	298	0	0
18	1000	298	0	0
18	1000	298	0	0
18	1000	298	0	0
18	1000	298	0	0
18	1000	298	0	0
18	1000	298	0	0
18	1000	298	0	0
18	1000	298	0	0
18	1000	298	0	0
18	1000	298	0	0
18	1000	298	0	0
18	1000	298	0	0
18	1000	298	0	0
18	1000	298	0	0
18	1000	298	0	0
18	1000	298	0	0
18	1000	298	0	0
18	1000	298	0	0
18	1000	298	0	0
18	1000	298	0	0
18	1000	298	0	0
18	1000	298	0	0
18	1000	298	0	0
18	1000	298	0	0
18	1000	298	0	0
18	1000	298	0	0
18	1000	298	0	0
18	1000	298	0	0
18	1000	298	0	0
18	1000	298	0	0
18	1000	298	0	0
18	1000	298	0	0
18	1000	298	0	0
18	1000	298	0	0
18	1000	298	0	0
18	1000	298	0	0
18	1000	298	0	0
18	1000	298	0	0
18	1000	298	0	0
18	1000	298	0	0
18	1000	298	0	0
18	1000	298	0	0
18	1000	298	0	0
18	1000	298	0	0
18	1000	298	0	0
18	1000	298	0	0
18	1000	298	0	0
18	1000	298	0	0
18	1000	298	0	0
18	1000	298	0	0
19	1000	298	0	0
19	1000	298	0	0
19	1000	298	0	0
19	1000	298	0	0
19	1000	298	0	0
19	1000	298	0	0
19	1000	298	0	0
19	1000	298	0	0
19	1000	298	0	0
19	1000	298	0	0
19	1000	298	0	0
19	1000	298	0	0
19	1000	298	0	0
19	1000	298	0	0
19	1000	298	0	0
19	1000	298	0	0
19	1000	298	0	0
19	1000	298	0	0
19	1000	298	0	0
19	1000	298	0	0
19	1000	298	0	0
19	1000	298	0	0
19	1000	298	0	0
19	1000	298	0	0
19	1000	298	0	0
19	1000	298	0	0
19	1000	298	0	0
19	1000	298	0	0
19	1000	298	0	0
19	1000	298	0	0
19	1000	298	0	0
19	1000	298	0	0
19	1000	298	0	0
19	1000	298	0	0
19	1000	298	0	0
19	1000	298	0	0
19	1000	298	0	0
19	1000	298	0	0
19	1000	298	0	0
19	1000	298	0	0
19	1000	298	0	0
19	1000	298	0	0
19	1000	298	0	0
19	1000	298	0	0
19	1000	298	0	0
19	1000	298	0	0
19	1000	298	0	0
19	1000	298	0	0
19	1000	298	0	0
19	1000	298	0	0
19	1000	298	0	0
19	1000	298	0	0
19	1000	298	0	0
19	1000	298	0	0
19	1000	298	0	0
19	1000	298	0	0
19	1000	298	0	0
19	1000	298	0	0
19	1000	298	0	0
19	1000	298	0	0
19	1000	298	0	0
19	1000	298	0	0
19	1000	298	0	0
19	1000	298	0	0
19	1000	298	0	0
19	1000	298	0	0
19	1000	298	0	0
19	1000	298	0	0
19	1000	298	0	0
19	1000	298	0	0
19	1000	298	0	0
19	1000	298	0	0
19	1000	298	0	0
19	1000	298	0	0
19	1000	298	0	0
19	1000	298	0	0
19	1000	298	0	0
19	1000	298	0	0
19	1000	298	0	0
19	1000	298	0	0
19	1000	298	0	0
19	1000	298	0	0
19	1000	298	0	0
19	1000	298	0	0
19	1000	298	0	0
19	1000	298	0	0
19	1000	298	0	0
19	1000	298	0	0
19	1000	298	0	0
19	1000	298	0	0
19	1000	298	0	0
19	1000	298	0	0
19	1000	298	0	0
19	1000	298	0	0
19	1000	298	0	0
19	1000	298	0	0
19	1000	298	0	0
19	1000	298	0	0
19	1000	298	0	0
19	1000	298	0	0
19	1000	298	0	0
19	1000	298	0	0
19	1000	298	0	0
19	1000	298	0	0
19	1000	298	0	0
19	1000	298	0	0
19	1000	298	0	0
19	1000	298	0	0
19	1000	298	0	0
19	1000	298	0	0
19	1000	298	0	0
19	1000	298	0	0
19	1000	298	0	0
19	1000	298	0	0
19	1000	298	0	0
19	1000	298	0	0
19	1000	298	0	0
19	1000	298	0	0
19	1000	298	0	0
19	1000	298	0	0
19	1000	298	0	0
19	1000	298	0	0
19	1000	298	0	0
19	713	298	0	0
20	713	298	0	0
20	713	298	0	0
20	713	298	0	0
20	713	298	0	0
20	713	298	0	0
20	713	298	0	0
20	713	298	0	0
20	713	298	0	0
20	713	298	0	0
20	713	298	0	0
20	713	298	0	0
20	713	298	0	0
20	713	298	0	0
20	713	298	0	0
20	713	298	0	0
20	713	298	0	0
20	713	298	0	0
20	713	298	0	0
20	713	298	0	0
20	713	298	0	0
20	713	298	0	0
20	713	298	0	0
20	713	298	0	0
20	713	298	0	0
20	713	298	0	0
20	713	298	0	0
20	713	298	0	0
20	713	298	0	0
20	713	298	0	0
20	713	298	0	0
20	713	298	0	0
20	713	298	0	0
20	713	298	0	0
20	713	298	0	0
20	713	298	0	0
20	713	298	0	0
20	713	298	0	0
20	713	298	0	0
20	713	298	0	0
20	713	298	0	0
20	713	298	0	0
20	713	298	0	0
20	713	298	0	0
20	713	298	0	0
20	713	298	0	0
20	713	298	0	0
20	713	298	0	0
20	713	298	0	0
20	713	298	0	0
20	713	298	0	0
20	713	298	0	0
20	713	298	0	0
20	713	298	0	0
20	713	298	0	0
20	713	298	0	0
20	713	298	0	0
20	713	298	0	0
20	713	298	0	0
20	713	298	0	0
20	713	298	0	0
20	713	298	0	0
20	713	298	0	0
20	713	298	0	0
20	713	298	0	0
20	713	298	0	0
20	713	298	0	0
20	713	298	0	0
20	713	298	0	0
20	713	298	0	0
20	713	298	0	0
20	713	298	0	0
20	713	298	0	0
20	713	298	0	0
20	713	298	0	0
20	713	298	0	0
20	713	298	0	0
20	713	298	0	0
20	713	298	0	0
20	713	298	0	0
20	713	298	0	0
20	713	298	0	0
20	713	298	0	0
20	713	298	0	0
20	713	298	0	0
20	713	298	0	0
20	713	298	0	0
20	713	298	0	0
20	713	298	0	0
20	713	298	0	0
20	713	298	0	0
20	713	298	0	0
20	713	298	0	0
20	713	298	0	0
20	713	298	0	0
21	713	298	0	0
21	713	298	0	0
21	713	298	0	0
21	713	298	0	0
21	713	298	0	0
21	713	298	0	0
21	713	298	0	0
21	713	298	0	0
21	713	298	0	0
21	713	298	0	0
21	713	298	0	0
21	713	298	0	0
21	713	298	0	0
21	713	298	0	0
21	713	298	0	0
21	713	298	0	0
21	713	298	0	0
21	713	298	0	0
21	713	298	0	0
21	713	298	0	0
21	713	298	0	0
21	713	298	0	0
21	713	298	0	0
21	713	298	0	0
21	713	298	0	0
21	713	298	0	0
21	713	298	0	0
21	713	298	0	0
21	713	298	0	0
21	713	298	0	0
21	631	298	0	0
22	631	298	0	0
22	631	298	0	0
22	631	298	0	0
22	631	298	0	0
22	631	298	0	0
22	631	298	0	0
22	631	298	0	0
22	631	298	0	0
22	631	298	0	0
22	631	298	0	0
22	631	298	0	0
22	631	298	0	0
22	631	298	0	0
22	631	298	0	0
22	631	298	0	0
22	631	298	0	0
22	631	298	0	0
22	631	298	0	0
22	631	298	0	0
22	631	298	0	0
22	631	298	0	0
22	631	298	0	0
22	631	298	0	0
22	631	298	0	0
22	631	298	0	0
22	631	298	0	0
22	631	298	0	0
22	631	298	0	0
22	631	298	0	0
22	631	298	0	0
22	631	298	0	0
22	631	298	0	0
22	631	298	0	0
22	631	298	0	0
22	631	298	0	0
22	631	298	0	0
22	631	298	0	0
22	631	298	0	0
22	631	298	0	0
22	631	298	0	0
22	631	298	0	0
22	631	298	0	0
22	631	298	0	0
22	631	298	0	0
22	631	298	0	0
22	631	298	0	0
22	631	298	0	0
22	631	298	0	0
22	631	298	0	0
22	631	298	0	0
22	631	298	0	0
22	631	298	0	0
22	631	298	0	0
22	631	298	0	0
22	631	298	0	0
22	631	298	0	0
22	631	298	0	0
22	631	298	0	0
22	631	298	0	0
22	631	298	0	0
22	631	298	0	0
22	631	298	0	0
22	631	298	0	0
22	631	298	0	0
22	631	298	0	0
22	631	298	0	0
22	631	298	0	0
22	631	298	0	0
22	631	298	0	0
22	631	298	0	0
22	631	298	0	0
22	631	298	0	0
22	631	298	0	0
22	631	298	0	0
22	631	298	0	0
22	631	298	0	0
22	631	298	0	0
22	631	298	0	0
22	631	298	0	0
22	631	298	0	0
22	631	298	0	0
22	631	298	0	0
22	631	298	0	0
22	631	298	0	0
22	631	298	0	0
22	631	298	0	0
22	631	298	0	0
22	631	298	0	0
22	631	298	0	0
22	631	298	0	0
22	631	298	0	0
22	631	298	0	0
22	564	298	0	0
23	564	298	0	0
23	564	298	0	0
23	564	298	0	0
23	564	298	0	0
23	564	298	0	0
23	564	298	0	0
23	564	298	0	0
23	564	298	0	0
23	564	298	0	0
23	564	298	0	0
23	564	298	0	0
23	564	298	0	0
23	564	298	0	0
23	564	298	0	0
23	564	298	0	0
23	564	298	0	0
23	564	298	0	0
23	564	298	0	0
23	564	298	0	0
23	564	298	0	0
23	564	298	0	0
23	564	298	0	0
23	564	298	0	0
23	564	298	0	0
23	564	298	0	0
23	564	298	0	0
23	564	298	0	0
23	564	298	0	0
23	564	298	0	0
23	564	298	0	0
23	564	298	0	0
24	564	298	0	0
24	564	298	0	0
24	564	298	0	0
24	564	298	0	0
24	564	298	0	0
24	564	298	0	0
24	564	298	0	0
24	564	298	0	0
24	564	298	0	0
24	564	298	0	0
24	564	298	0	0
24	564	298	0	0
24	564	298	0	0
24	564	298	0	0
24	564	298	0	0
24	564	298	0	0
24	564	298	0	0
24	564	298	0	0
24	564	298	0	0
24	564	298	0	0
24	564	298	0	0
24	564	298	0	0
24	564	298	0	0
24	564	298	0	0
24	564	298	0	0
24	564	298	0	0
24	564	298	0	0
24	564	298	0	0
24	564	298	0	0
24	564	298	0	0
24	564	298	0	0
25	564	298	0	0
25	564	298	0	0
25	564	298	0	0
25	564	298	0	0
25	564	298	0	0
25	564	298	0	0
25	564	298	0	0
25	564	298	0	0
25	564	298	0	0
25	564	298	0	0
25	564	298	0	0
25	564	298	0	0
25	564	298	0	0
25	564	298	0	0
25	564	298	0	0
25	564	298	0	0
25	564	298	0	0
25	564	298	0	0
25	564	298	0	0
25	564	298	0	0
25	564	298	0	0
25	564	298	0	0
25	564	298	0	0
25	564	298	0	0
25	564	298	0	0
25	564	298	0	0
25	564	298	0	0
25	564	298	0	0
25	564	298	0	0
25	564	298	0	0
25	564	298	0	0
26	564	298	0	0
26	564	298	0	0
26	564	298	0	0
26	564	298	0	0
26	564	298	0	0
26	564	298	0	0
26	564	298	0	0
26	564	298	0	0
26	564	298	0	0
26	564	298	0	0
26	564	298	0	0
26	564	298	0	0
26	564	298	0	0
26	564	298	0	0
26	564	298	0	0
26	564	298	0	0
26	564	298	0	0
26	564	298	0	0
26	564	298	0	0
26	564	298	0	0
26	564	298	0	0
26	564	298	0	0
26	564	298	0	0
26	564	298	0	0
26	564	298	0	0
26	564	298	0	0
26	564	298	0	0
26	564	298	0	0
26	564	298	0	0
26	564	298	0	0
26	564	298	0	0
26	564	298	0	0
26	564	298	0	0
26	564	298	0	0
26	564	298	0	0
26	564	298	0	0
26	564	298	0	0
26	564	298	0	0
26	564	298	0	0
26	564	298	0	0
26	564	298	0	0
26	564	298	0	0
26	564	298	0	0
26	564	298	0	0
26	564	298	0	0
26	564	298	0	0
26	564	298	0	0
26	564	298	0	0
26	564	298	0	0
26	564	298	0	0
26	564	298	0	0
26	564	298	0	0
26	564	298	0	0
26	564	298	0	0
26	564	298	0	0
26	564	298	0	0
26	564	298	0	0
26	564	298	0	0
26	564	298	0	0
26	564	298	0	0
26	564	298	0	0
26	564	298	0	0
26	564	298	0	0
26	564	298	0	0
26	564	298	0	0
26	564	298	0	0
26	564	298	0	0
26	564	298	0	0
26	564	298	0	0
26	564	298	0	0
26	564	298	0	0
26	564	298	0	0
26	564	298	0	0
26	564	298	0	0
26	564	298	0	0
26	564	298	0	0
26	564	298	0	0
26	564	298	0	0
26	564	298	0	0
26	564	298	0	0
26	564	298	0	0
26	564	298	0	0
26	564	298	0	0
26	564	298	0	0
26	564	298	0	0
26	564	298	0	0
26	564	298	0	0
26	564	298	0	0
26	564	298	0	0
26	564	298	0	0
26	564	298	0	0
26	564	298	0	0
26	564	298	0	0
27	564	298	0	0
27	564	298	0	0
27	564	298	0	0
27	564	298	0	0
27	564	298	0	0
27	564	298	0	0
27	564	298	0	0
27	564	298	0	0
27	564	298	0	0
27	564	298	0	0
27	564	298	0	0
27	564	298	0	0
27	564	298	0	0
27	564	298	0	0
27	564	298	0	0
27	564	298	0	0
27	564	298	0	0
27	564	298	0	0
27	564	298	0	0
27	564	298	0	0
27	564	298	0	0
27	564	298	0	0
27	564	298	0	0
27	564	298	0	0
27	564	298	0	0
27	564	298	0	0
27	564	298	0	0
27	564	298	0	0
27	564	298	0	0
27	564	298	0	0
27	568	298	0	0
28	568	298	0	0
28	568	298	0	0
28	568	298	0	0
28	568	298	0	0
28	568	298	0	0
28	568	298	0	0
28	568	298	0	0
28	568	298	0	0
28	568	298	0	0
28	568	298	0	0
28	568	298	0	0
28	568	298	0	0
28	568	298	0	0
28	568	298	0	0
28	568	298	0	0
28	568	298	0	0
28	568	298	0	0
28	568	298	0	0
28	568	298	0	0
28	568	298	0	0
28	568	298	0	0
28	568	298	0	0
28	568	298	0	0
28	568	298	0	0
28	568	298	0	0
28	568	298	0	0
28	568	298	0	0
28	568	298	0	0
28	568	298	0	0
28	568	298	0	0
28	564	298	0	0
29	564	298	0	0
29	564	298	0	0
29	564	298	0	0
29	564	298	0	0
29	564	298	0	0
29	564	298	0	0
29	564	298	0	0
29	564	298	0	0
29	564	298	0	0
29	564	298	0	0
29	564	298	0	0
29	564	298	0	0
29	564	298	0	0
29	564	298	0	0
29	564	298	0	0
29	564	298	0	0
29	564	298	0	0
29	564	298	0	0
29	564	298	0	0
29	564	298	0	0
29	564	298	0	0
29	564	298	0	0
29	564	298	0	0
29	564	298	0	0
29	564	298	0	0
29	564	298	0	0
29	564	298	0	0
29	564	298	0	0
29	564	298	0	0
29	564	298	0	0
30	564	298	0	0
30	564	298	0	0
30	564	298	0	0
30	564	298	0	0
30	564	298	0	0
30	564	298	0	0
30	564	298	0	0
30	564	298	0	0
30	564	298	0	0
30	564	298	0	0
30	564	298	0	0
30	564	298	0	0
30	564	298	0	0
30	564	298	0	0
30	564	298	0	0
30	564	298	0	0
30	564	298	0	0
30	564	298	0	0
30	564	298	0	0
30	564	298	0	0
30	564	298	0	0
30	564	298	0	0
30	564	298	0	0
30	564	298	0	0
30	564	298	0	0
30	564	298	0	0
30	564	298	0	0
30	564	298	0	0
30	564	298	0	0
30	564	298	0	0
30	564	298	0	0
30	568	298	0	0
31	568	298	0	0
31	568	298	0	0
31	568	298	0	0
31	568	298	0	0
31	568	298	0	0
31	568	298	0	0
31	568	298	0	0
31	568	298	0	0
31	568	298	0	0
31	568	298	0	0
31	568	298	0	0
31	568	298	0	0
31	568	298	0	0
31	568	298	0	0
31	568	298	0	0
31	568	298	0	0
31	568	298	0	0
31	568	298	0	0
31	568	298	0	0
31	568	298	0	0
31	568	298	0	0
31	568	298	0	0
31	568	298	0	0
31	568	298	0	0
31	568	298	0	0
31	568	298	0	0
31	568	298	0	0
31	568	298	0	0
31	568	298	0	0
31	568	298	0	0
31	568	298	0	0
31	568	298	0	0
31	568	298	0	0
31	568	298	0	0
31	568	298	0	0
31	568	298	0	0
31	568	298	0	0
31	568	298	0	0
31	568	298	0	0
31	568	298	0	0
31	568	298	0	0
31	568	298	0	0
31	568	298	0	0
31	568	298	0	0
31	568	298	0	0
31	568	298	0	0
31	568	298	0	0
31	568	298	0	0
31	568	298	0	0
31	568	298	0	0
31	568	298	0	0
31	568	298	0	0
31	568	298	0	0
31	568	298	0	0
31	568	298	0	0
31	568	298	0	0
31	568	298	0	0
31	568	298	0	0
31	568	298	0	0
31	568	298	0	0
31	568	298	0	0
31	568	298	0	0
31	568	298	0	0
31	568	298	0	0
31	568	298	0	0
31	568	298	0	0
31	568	298	0	0
31	568	298	0	0
31	568	298	0	0
31	568	298	0	0
31	568	298	0	0
31	568	298	0	0
31	568	298	0	0
31	568	298	0	0
31	568	298	0	0
31	568	298	0	0
31	568	298	0	0
31	568	298	0	0
31	568	298	0	0
31	568	298	0	0
31	568	298	0	0
31	568	298	0	0
31	568	298	0	0
31	568	298	0	0
31	568	298	0	0
31	568	298	0	0
31	568	298	0	0
31	568	298	0	0
31	568	298	0	0
31	568	298	0	0
31	568	298	0	0
31	568	298	0	0
31	568	298	0	0
32	568	298	0	0
32	568	298	0	0
32	568	298	0	0
32	568	298	0	0
32	568	298	0	0
32	568	298	0	0
32	568	298	0	0
32	568	298	0	0
32	568	298	0	0
32	568	298	0	0
32	568	298	0	0
32	568	298	0	0
32	568	298	0	0
32	568	298	0	0
32	568	298	0	0
32	568	298	0	0
32	568	298	0	0
32	568	298	0	0
32	568	298	0	0
32	568	298	0	0
32	568	298	0	0
32	568	298	0	0
32	568	298	0	0
32	568	298	0	0
32	568	298	0	0
32	568	298	0	0
32	568	298	0	0
32	568	298	0	0
32	568	298	0	0
32	568	298	0	0
32	568	298	0	0
33	568	298	0	0
33	568	298	0	0
33	568	298	0	0
33	568	298	0	0
33	568	298	0	0
33	568	298	0	0
33	568	298	0	0
33	568	298	0	0
33	568	298	0	0
33	568	298	0	0
33	568	298	0	0
33	568	298	0	0
33	568	298	0	0
33	568	298	0	0
33	568	298	0	0
33	568	298	0	0
33	568	298	0	0
33	568	298	0	0
33	568	298	0	0
33	568	298	0	0
33	568	298	0	0
33	568	298	0	0
33	568	298	0	0
33	568	298	0	0
33	568	298	0	0
33	568	298	0	0
33	568	298	0	0
33	568	298	0	0
33	568	298	0	0
33	568	298	0	0
33	568	298	0	0
34	568	298	0	0
34	568	298	0	0
34	568	298	0	0
34	568	298	0	0
34	568	298	0	0
34	568	298	0	0
34	568	298	0	0
34	568	298	0	0
34	568	298	0	0
